evid,station,network,channel,hypo_dist,ptrv,strv,mw_td,fc_td
20171115205411 ,BBK,KG,EL,58.13,10.07,17.15,2.95,3.11
20171115205411 ,DAG2,KS,HH,54.5,9.59,16.01,3.15,3.72
20171115205411 ,JEJB,KS,HH,51.95,9.31,15.37,2.98,3.55
20171115205411 ,YEYB,KS,HH,64.32,11.32,19.22,2.77,3.56
20171115205411 ,MKL,KG,HH,42.14,7.43,12.53,2.79,4.46
20171115205411 ,ADO2,KS,EL,51.12,9.15,15.35,2.79,14.93
20171116004728 ,BUS2,KS,HH,99.96,16.99,28.88,1.9,18.05
20171116004728 ,CIGB,KS,HH,90.05,15.57,26.33,2.05,5.74
20171116004728 ,ULJ2,KS,HH,65.44,11.46,19.4,2.35,5.65
20171116004728 ,CGD,KG,EL,75.03,12.99,21.79,2.58,3.88
20171116004728 ,EUSB,KS,HH,67.45,11.99,20,1.9,15.41
20171116004728 ,PHA2,KS,EL,12.86,2.38,3.79,2.5,20.55
20171116004728 ,CHS,KG,HH,28.1,5.35,8.76,2.35,4.51
20171116004728 ,YEYB,KS,HH,62.3,10.98,18.59,2.45,3.3
20171116004728 ,DKJ,KG,EL,31.99,5.95,9.81,2.49,5.95
20171116004728 ,MKL,KG,HH,45.91,8.24,13.86,2.35,5.08
20171116004728 ,YODB,KS,HH,47.06,8.44,14.12,2.2,5.11
20171116004728 ,ADO2,KS,EL,50.82,9.07,15.34,2.25,28.12
20171116004728 ,USN2,KS,EL,52.38,9.34,15.72,2.47,8.74
20171116004728 ,DAG2,KS,HH,58.67,10.43,17.44,2.58,5.86
20171116004728 ,YOCB,KS,HH,42.14,7.63,12.83,2.59,3.88
20171116013734 ,ULJ2,KS,HH,67.75,11.97,20.23,2.55,5.21
20171116013734 ,GKP1,KG,HH,71.66,12.65,21.01,2.75,7.59
20171116013734 ,CGD,KG,EL,72.2,12.6,20.98,2.9,3.91
20171116013734 ,YSB,KG,HH,74.89,13.1,22.01,2.61,4.4
20171116013734 ,MIYA,KS,HG,87.49,15.34,25.56,2.93,3.27
20171116013734 ,CIGB,KS,HH,88.09,15.36,25.73,2.93,2.24
20171116013734 ,BUS2,KS,HH,97.4,16.66,28.17,2.65,7.21
20171116013734 ,ADOA,KS,HG,79.02,13.93,23.41,2.8,3.9
20171116013734 ,EUSB,KS,HH,66.74,11.85,19.83,1.9,21.77
20171116013734 ,YEYB,KS,HH,63.63,11.37,19.08,2.8,3.09
20171116013734 ,PHA2,KS,EL,14.48,2.92,4.62,2.85,6.35
20171116013734 ,HAK,KG,EL,25.71,4.96,8.16,3.05,4.45
20171116013734 ,CHS,KG,HH,27.14,5.28,8.54,2.8,4.1
20171116013734 ,YOCB,KS,HH,39.72,7.34,12.15,2.59,8.54
20171116013734 ,HDB,KG,HH,42.43,7.69,12.94,2.66,9.7
20171116013734 ,DKJ,KG,EL,29.35,5.6,9.06,2.82,4.71
20171116013734 ,MKL,KG,HH,43.39,7.9,13.13,2.66,5.05
20171116013734 ,BBK,KG,EL,59.09,10.47,17.78,2.8,3.81
20171116013734 ,JEJB,KS,HH,52.88,9.62,16.09,2.5,11.69
20171116013734 ,DAG2,KS,HH,55.89,10.05,16.67,2.83,5.02
20171116013734 ,ADO2,KS,EL,50.98,9.25,15.43,2.65,16.99
20171116013734 ,USN2,KS,EL,49.65,8.99,14.7,2.82,7.03
20171116013734 ,YODB,KS,HH,49.39,9.05,14.99,2.95,1.8
20171116050404 ,GKP1,KG,HH,74.48,13.14,21.94,2.82,6.97
20171116050404 ,CGD,KG,EL,75.88,13.19,22.09,2.95,3.27
20171116050404 ,ADOA,KS,HG,78.21,13.89,23.26,2.83,3.9
20171116050404 ,YSB,KG,HH,78.6,13.68,22.99,2.95,2.03
20171116050404 ,CIGB,KS,HH,90.16,15.63,26.34,2.95,2.82
20171116050404 ,MIYA,KS,HG,91.18,15.75,26.59,3.07,2.63
20171116050404 ,UJN,KS,HG,96.24,16.82,28.13,2.98,5.11
20171116050404 ,GUWB,KS,HH,70.89,12.44,20.94,3.04,1.93
20171116050404 ,MAK,KG,EL,86.95,15.17,25.47,1.9,28.86
20171116050404 ,DKJ,KG,EL,32.67,6.09,10.1,3.11,1.86
20171116050404 ,PHA2,KS,EL,12.2,2.27,3.5,3.05,5.83
20171116050404 ,HAK,KG,EL,27.45,5.11,8.53,2.91,2.95
20171116050404 ,CHS,KG,HH,27.85,5.37,8.82,2.74,4.5
20171116050404 ,EUSB,KS,HH,67.02,11.81,19.97,2.85,3.53
20171116050404 ,HDB,KG,HH,45.51,8.22,13.73,2.83,4.58
20171116050404 ,YODB,KS,HH,45.98,8.36,13.88,2.49,5.16
20171116050404 ,YOCB,KS,HH,42.57,7.76,13.08,2.83,4.41
20171116050404 ,ADO2,KS,EL,50.12,9.02,15.2,2.7,12.07
20171116050404 ,ULJ2,KS,HH,64.35,11.37,19.12,2.78,4.81
20171116050404 ,MKL,KG,HH,46.96,8.45,14.2,2.76,2.22
20171116050404 ,BBK,KG,EL,62.15,10.91,18.43,2.79,3.34
20171116050404 ,YEYB,KS,HH,61.31,10.91,18.34,2.93,2.83
20171116050404 ,DAG2,KS,HH,59.41,10.58,17.72,3.05,2.7
20171116050404 ,USN2,KS,EL,53.36,9.54,16.03,2.76,5.96
20171116053109 ,GUWB,KS,HH,68.59,12.22,20.59,1.3,29.7
20171116053109 ,CIGB,KS,HH,87.2,15.33,25.67,2.38,4.21
20171116053109 ,CGD,KG,EL,71.64,12.59,20.91,2.25,7.19
20171116053109 ,GKP1,KG,HH,70.82,12.71,21.04,2.17,19.12
20171116053109 ,ULJ2,KS,HH,67.82,12.15,20.33,1.89,10.45
20171116053109 ,PHA2,KS,EL,14.63,3.01,4.74,2.21,11.9
20171116053109 ,EUSB,KS,HH,65.94,11.85,19.92,2.01,7.64
20171116053109 ,USN2,KS,EL,49.29,8.93,14.83,2.18,12.46
20171116053109 ,MKL,KG,HH,43.2,7.85,13.07,1.95,9.1
20171116053109 ,HDB,KG,HH,42.54,7.74,12.8,2.16,12.07
20171116053109 ,YOCB,KS,HH,38.91,7.32,12.09,2.19,15.59
20171116053109 ,DKJ,KG,EL,28.69,5.56,9.01,2.2,8.97
20171116053109 ,CHS,KG,HH,26.36,5.3,8.69,2,8.9
20171116053109 ,HAK,KG,EL,26.2,4.92,8.11,2.4,5.18
20171116053109 ,YEYB,KS,HH,63.3,11.49,19.25,2.06,6.26
20171116053109 ,BBK,KG,EL,59.21,10.4,17.63,1.9,11.62
20171116053109 ,DAG2,KS,HH,55.24,9.99,16.57,2.2,8.72
20171116053109 ,ADO2,KS,EL,50.35,9.31,15.57,2.08,32.37
20171116074831 ,DKJ,KG,EL,31.33,6.29,9.92,2.75,6.34
20171116074831 ,YSB,KG,HH,77.26,13.8,22.82,2.5,5.71
20171116074831 ,ADOA,KS,HG,78.24,14.26,23.69,2.8,4.43
20171116074831 ,MAK,KG,EL,85.69,15.05,25.1,2.6,5.96
20171116074831 ,CHS,KG,HH,27.29,5.76,9.05,2.55,7.19
20171116074831 ,CGD,KG,EL,74.47,13.35,21.91,2.7,6.91
20171116074831 ,HAK,KG,EL,26.97,5.51,8.82,2.98,4
20171116074831 ,PHA2,KS,EL,12.9,3.11,4.66,2.69,7.91
20171116074831 ,BUS2,KS,HH,99.75,17.3,28.99,2.55,8.18
20171116074831 ,GKP1,KG,HH,73.25,13.28,21.75,2.63,9.78
20171116074831 ,CIGB,KS,HH,89.16,15.86,26.4,2.57,4.21
20171116074831 ,EUSB,KS,HH,66.63,12.22,20.17,2.6,4.67
20171116074831 ,CSO,KS,HG,40.57,8.08,13.13,2.46,23.59
20171116074831 ,YOCB,KS,HH,41.34,7.98,12.93,2.46,15.63
20171116074831 ,HDB,KG,HH,44.49,8.34,13.88,2.64,8.21
20171116074831 ,MKL,KG,HH,45.69,8.58,14.01,2.27,7.91
20171116074831 ,YODB,KS,HH,47.14,9.13,14.96,2.75,2.36
20171116074831 ,ADO2,KS,EL,50.16,9.56,15.7,2.62,19.57
20171116074831 ,USN2,KS,EL,52,9.68,15.89,2.66,9.23
20171116074831 ,DAG2,KS,HH,58.02,10.76,17.54,2.77,6.89
20171116074831 ,YEYB,KS,HH,61.95,11.55,19.19,2.59,4.15
20171116074831 ,ULJ2,KS,HH,65.5,12.09,20.08,2.48,6.19
20171116083121 ,GUWB,KS,HH,71.11,12.6,21.19,2.2,4.46
20171116083121 ,DAU,KS,HG,72.85,13.15,21.44,2.46,9.1
20171116083121 ,GKP1,KG,HH,73.71,12.96,21.61,2.35,11.9
20171116083121 ,CGD,KG,EL,74.19,13.07,21.67,2.26,9.31
20171116083121 ,CIGB,KS,HH,89.96,15.61,26.26,2.35,3.85
20171116083121 ,MAK,KG,EL,84.79,14.85,24.82,1.94,24.42
20171116083121 ,BUS2,KS,HH,98.88,17.08,28.76,2.33,6.19
20171116083121 ,EUSB,KS,HH,67.89,12.19,20.19,1.75,14.68
20171116083121 ,YODB,KS,HG,48.14,9.05,15.03,2.05,5.35
20171116083121 ,YEYB,KS,HH,63.31,11.52,19.18,2.45,3.28
20171116083121 ,PHA2,KS,EL,13.59,2.92,4.49,2.5,8.25
20171116083121 ,HAK,KG,HG,25.66,5.28,8.41,2.82,3.14
20171116083121 ,CHS,KG,HH,28.39,5.61,8.96,2.31,7.91
20171116083121 ,DKJ,KG,EL,31.33,6.05,9.7,2.38,8.04
20171116083121 ,ULJ2,KS,HH,66.54,11.98,20.2,2.2,7.57
20171116083121 ,HDB,KG,HH,43.35,8.05,13.4,2.35,10.76
20171116083121 ,YOCB,KS,HH,41.74,7.76,12.78,2.25,13.89
20171116083121 ,BBK,KG,EL,59.97,10.85,18.12,2.5,4.56
20171116083121 ,USN2,KS,EL,51.4,9.41,15.57,2.3,12.07
20171116083121 ,ADO2,KS,EL,51.54,9.43,15.68,2.39,16
20171116083121 ,DAG2,KS,HH,57.94,10.49,17.34,2.4,7.32
20171116083121 ,MKL,KG,HH,44.86,8.31,13.77,1.99,7.91
20171116083249 ,YSB,KG,HH,77.26,13.71,22.78,1.72,32.37
20171116083249 ,CGD,KG,EL,74.47,13.21,21.87,2.54,7.32
20171116083249 ,CIGB,KS,HH,89.16,15.66,26.24,2.2,8.72
20171116083249 ,MAK,KG,EL,85.69,14.91,25.05,2.5,10.94
20171116083249 ,GUWB,KS,HH,70.1,12.48,20.9,2.46,3.88
20171116083249 ,BUS2,KS,HH,99.75,17.16,28.89,2.49,7.7
20171116083249 ,ULJ2,KS,HH,65.5,11.62,19.55,2.46,7.91
20171116083249 ,HAK,KG,EL,26.97,5.21,8.58,2.77,3.54
20171116083249 ,CHS,KG,HH,27.29,5.47,8.8,2.47,8.95
20171116083249 ,YOCB,KS,HH,41.34,7.76,12.85,2.41,9.1
20171116083249 ,HDB,KG,HH,44.49,8.15,13.65,2.62,10.13
20171116083249 ,EUSB,KS,HH,66.63,11.99,19.94,2.48,5.91
20171116083249 ,DKJ,KG,EL,31.33,6.08,9.87,2.49,7.51
20171116083249 ,YODB,KS,HH,47.14,8.65,14.35,2.61,3.2
20171116083249 ,PHA2,KS,EL,12.9,2.59,4.02,2.67,6.43
20171116083249 ,ADO2,KS,EL,50.16,9.2,15.39,2.52,32.37
20171116083249 ,USN2,KS,EL,52,9.52,15.79,2.6,10.18
20171116083249 ,JEJB,KS,HH,54.91,10.02,16.73,2.5,9.29
20171116083249 ,DAG2,KS,HH,58.02,10.54,17.53,2.66,5.49
20171116083249 ,BBK,KG,EL,61.15,10.93,18.37,2.8,3.31
20171116083249 ,YEYB,KS,HH,61.95,11.12,18.76,2.47,5.09
20171116083249 ,MKL,KG,HH,45.69,8.4,13.98,2.4,7.53
20171116100505 ,EUSB,KS,HH,66.63,11.66,19.67,2.8,3.29
20171116100505 ,CGD,KG,EL,74.47,12.86,21.48,2.75,6.87
20171116100505 ,YSB,KG,HH,77.26,13.3,22.43,2.68,4.68
20171116100505 ,MAK,KG,EL,85.69,14.6,24.64,2.64,8.16
20171116100505 ,BUS2,KS,HH,99.75,16.85,28.57,2.78,5.44
20171116100505 ,ADOA,KS,HG,78.24,13.64,23.06,2.65,5.53
20171116100505 ,ULJ2,KS,HH,65.5,11.46,19.44,2.5,6.26
20171116100505 ,GKP1,KG,HH,73.25,12.77,21.34,2.7,9.42
20171116100505 ,YEYB,KS,HH,61.95,10.94,18.56,2.8,3.27
20171116100505 ,PHA2,KS,EL,12.9,2.47,3.97,2.85,6.58
20171116100505 ,HAK,KG,EL,26.97,4.98,8.32,2.95,4.26
20171116100505 ,DKJ,KG,EL,31.33,5.79,9.48,2.71,6.87
20171116100505 ,CSO,KS,HG,40.57,7.43,12.51,2.61,15.1
20171116100505 ,YOCB,KS,HH,41.34,7.46,12.48,2.76,4.5
20171116100505 ,CHS,KG,HH,27.29,5.22,8.52,2.67,6.81
20171116100505 ,HDB,KG,HH,44.49,7.85,13.31,2.61,9
20171116100505 ,DAG2,KS,HH,58.02,10.24,17.12,2.8,7.44
20171116100505 ,USN2,KS,EL,52,9.21,15.47,2.65,11.43
20171116100505 ,ADO2,KS,EL,50.16,8.98,15.13,2.79,10.04
20171116100505 ,YODB,KS,HG,47.14,8.51,14.31,2.95,1.88
20171116100505 ,MKL,KG,HH,45.69,8.1,13.6,2.6,6.87
20171116161701 ,CGD,KG,EL,69.37,11.94,20.06,2.61,3.46
20171116161701 ,ULJ2,KS,HH,70.1,11.94,20.45,2.49,3.04
20171116161701 ,YSB,KG,HH,72.23,12.42,20.99,2.64,1.8
20171116161701 ,BUS2,KS,HH,94.85,16,27.23,2.31,6.3
20171116161701 ,MAK,KG,EL,80.87,13.79,23.35,2.39,5.18
20171116161701 ,CIGB,KS,HH,86.17,14.83,24.88,2.5,2.69
20171116161701 ,CHR,KS,HG,96.83,16.42,27.74,2.53,8.72
20171116161701 ,GUWB,KS,HH,68.05,11.75,19.9,2.35,2.92
20171116161701 ,ADOA,KS,HG,79.23,13.68,23.23,2.62,3.01
20171116161701 ,YOCB,KS,HH,37.37,6.64,11.28,2.16,6.87
20171116161701 ,PHA2,KS,EL,16.44,2.79,4.76,2.39,8.23
20171116161701 ,HAK,KG,EL,25.17,4.4,7.54,2.8,2.82
20171116161701 ,CHS,KG,HH,26.46,4.82,8.06,2.35,5.19
20171116161701 ,DKJ,KG,EL,26.76,4.81,8.13,2.46,4.95
20171116161701 ,EUSB,KS,HH,66.15,11.5,19.38,2.48,2.92
20171116161701 ,HDB,KG,HH,40.54,7.03,12.11,2.49,6.08
20171116161701 ,MKL,KG,HH,40.91,7.15,12.16,2.42,4
20171116161701 ,USN2,KS,EL,46.95,8.23,14.01,2.37,6.89
20171116161701 ,YEYB,KS,HH,65.04,11.2,19.16,2.61,2.17
20171116161701 ,DAG2,KS,HH,53.12,9.28,15.72,2.45,5.18
20171116161701 ,BBK,KG,EL,57.2,9.82,17.07,2.6,3.04
20171116161701 ,YODB,KS,HH,51.77,8.97,15.3,2.65,1.99
20171116161701 ,ADO2,KS,EL,51.3,8.97,15.27,2.29,13.89
20171116232550 ,CGD,KG,EL,75.03,13.17,21.85,2.53,5.24
20171116232550 ,EUSB,KS,HH,67.45,12.08,20.13,2.31,4.42
20171116232550 ,GKP1,KG,HH,74.08,13.21,21.75,2.2,13.08
20171116232550 ,YSB,KG,HH,77.56,13.62,22.75,2.05,7.93
20171116232550 ,MAK,KG,EL,85.87,14.93,25.04,2.05,14.02
20171116232550 ,BUS2,KS,HH,99.96,17.15,28.86,1.9,19.85
20171116232550 ,ULJ2,KS,HH,65.44,11.81,19.83,2.37,5.35
20171116232550 ,HDB,KG,HH,44.43,8.13,13.57,2.31,9.1
20171116232550 ,YEYB,KS,HH,62.3,11.33,18.99,2.35,3.68
20171116232550 ,YOCB,KS,HH,42.14,7.82,12.89,2.34,6.81
20171116232550 ,CSO,KS,HG,41.14,7.82,12.99,2.35,7.57
20171116232550 ,DKJ,KG,EL,31.99,6.13,9.93,2.51,6.73
20171116232550 ,CHS,KG,HH,28.1,5.59,8.97,2.24,9.02
20171116232550 ,HAK,KG,EL,26.55,5.21,8.51,2.82,2.84
20171116232550 ,PHA2,KS,EL,12.86,2.77,4.29,2.44,11.73
20171116232550 ,DAG2,KS,HH,58.67,10.6,17.51,2.52,5.52
20171116232550 ,USN2,KS,EL,52.38,9.51,15.77,2.44,10.13
20171116232550 ,ADO2,KS,EL,50.82,9.36,15.59,2.39,16
20171116232550 ,MKL,KG,HH,45.91,8.41,13.93,2.29,9.1
20171117095715 ,DAU,KS,HG,70.8,13.14,21.5,3.13,5.74
20171117095715 ,GKP1,KG,HH,71.66,13.29,21.68,3.08,6.89
20171117095715 ,CGD,KG,EL,72.2,13.2,21.64,3.1,3.44
20171117095715 ,YSB,KG,HH,74.89,13.67,22.54,2.95,3.33
20171117095715 ,MAK,KG,EL,83.36,15,24.78,2.83,6.24
20171117095715 ,MIYA,KS,HG,87.49,15.82,26.11,3.31,2.66
20171117095715 ,BUS2,KS,HH,97.4,17.23,28.75,2.86,5.96
20171117095715 ,CHR,KS,HG,99.61,17.78,29.42,3.28,6.17
20171117095715 ,ULJ2,KS,HH,67.75,12.6,20.95,2.93,4.13
20171117095715 ,ADOA,KS,HG,79.02,14.68,24.14,3.1,3.52
20171117095715 ,EUSB,KS,HG,66.74,12.55,20.44,2.92,4.17
20171117095715 ,CSO,KS,HG,41.72,8.4,13.62,3.03,5.18
20171117095715 ,PHA2,KS,HG,14.48,3.53,5.25,3.13,4.71
20171117095715 ,HAK,KG,EL,25.71,5.48,8.67,3.46,2.56
20171117095715 ,CHS,KG,HH,27.14,5.94,9.25,3,4.55
20171117095715 ,DKJ,KG,EL,29.35,6.2,9.68,3.16,4.6
20171117095715 ,YOCB,KS,HH,39.72,7.97,12.84,2.89,6.87
20171117095715 ,HDB,KG,HH,42.43,8.25,13.5,2.95,6.08
20171117095715 ,JEJB,KS,HH,52.88,10.18,16.69,2.99,4.28
20171117095715 ,YODB,KS,HH,49.39,9.58,15.7,3.1,2.19
20171117095715 ,ADO2,KS,EL,50.98,9.93,16.17,3.05,7.25
20171117095715 ,MKL,KG,HH,43.39,8.47,13.71,2.7,4.85
20171117095715 ,DAG2,KS,HH,55.89,10.65,17.31,3.22,4.83
20171117095715 ,BBK,KG,HG,59.09,11.03,18.23,3.1,2.51
20171117095715 ,YEYB,KS,HH,63.63,12.01,19.83,3.1,2.14
20171118161838 ,CGD,KG,EL,72.49,12.77,21.2,2.26,6.87
20171118161838 ,EUSB,KS,HH,65.46,11.73,19.72,2.2,4.23
20171118161838 ,ADOA,KS,HG,77.62,13.87,23.26,2.35,4.33
20171118161838 ,MAK,KG,EL,84.28,14.53,24.39,2.19,6.12
20171118161838 ,CHR,KS,HG,99.6,17.18,28.86,2.54,6.87
20171118161838 ,YSB,KG,HH,75.64,13.29,22.1,2.25,3.29
20171118161838 ,YEYB,KS,HH,62.28,11.34,18.93,2.2,3.94
20171118161838 ,PHA2,KS,EL,13.87,2.89,4.52,2.46,4.81
20171118161838 ,DAG2,KS,HH,55.98,10.12,16.78,2.35,4.56
20171118161838 ,HAK,KG,EL,27.03,5.12,8.4,2.5,4.88
20171118161838 ,DKJ,KG,EL,29.36,5.69,9.18,2.15,10.48
20171118161838 ,YOCB,KS,HH,39.31,7.38,12.22,2.19,7.34
20171118161838 ,CHS,KG,HH,26,5.27,8.49,2.34,5.19
20171118161838 ,MKL,KG,HH,44.25,8.03,13.29,2.2,5.28
20171118161838 ,YODB,KS,HH,48.42,9.13,14.81,1.75,7.75
20171118161838 ,ADO2,KS,EL,49.59,9.22,15.3,2.16,19.79
20171118161838 ,USN2,KS,EL,50.28,9.11,15.11,2.25,7.4
20171118161838 ,HDB,KG,HH,43.61,8.09,13.19,2.2,9.02
20171118183331 ,ULJ2,KS,HH,68.84,12.16,20.61,2.65,3.85
20171118183331 ,GUWB,KS,HH,69.64,12.32,20.74,2.95,1.57
20171118183331 ,GKP1,KG,HH,71.3,12.68,21.12,2.9,3.75
20171118183331 ,CGD,KG,EL,71.36,12.6,21,2.93,2.87
20171118183331 ,YSB,KG,HH,73.85,13.04,22.07,2.75,2.67
20171118183331 ,ADOA,KS,HG,79.76,14.15,23.77,2.8,4.26
20171118183331 ,MAK,KG,EL,82.28,14.32,24.13,2.71,5.18
20171118183331 ,CHR,KS,HG,98.93,17.12,28.76,2.85,6.65
20171118183331 ,EUSB,KS,HH,67.22,11.93,20.11,2.64,4.03
20171118183331 ,CHS,KG,HH,27.53,5.38,8.76,2.65,5.13
20171118183331 ,HDB,KG,HH,41.36,7.61,12.78,2.8,4.51
20171118183331 ,YOCB,KS,HH,39.36,7.36,12.18,2.74,3.75
20171118183331 ,DKJ,KG,EL,28.72,5.54,9.01,2.85,3.91
20171118183331 ,YEYB,KS,HH,64.64,11.55,19.47,2.79,2.7
20171118183331 ,HAK,KG,EL,24.89,4.85,8.01,3.1,2.7
20171118183331 ,PHA2,KS,EL,15.29,3.05,4.82,2.98,4.21
20171118183331 ,USN2,KS,EL,48.67,8.9,14.87,2.67,6.81
20171118183331 ,MKL,KG,HH,42.34,7.83,13.02,2.76,3.69
20171118183331 ,BBK,KG,EL,58.01,10.42,17.68,2.8,3.18
20171118183331 ,DAG2,KS,HH,55.17,10,16.64,2.88,3.88
20171118183331 ,JEJB,KS,HH,51.8,9.54,16.04,2.71,5.18
20171118183331 ,ADO2,KS,EL,51.75,9.43,15.75,2.68,11.43
20171118183331 ,YODB,KS,HH,50.47,9.15,15.35,2.8,2.08
20171118200705 ,EUSB,KS,HH,68.27,12.37,20.73,2.03,4.13
20171118200705 ,CGD,KG,EL,75.61,13.31,22.33,1.96,6.32
20171118200705 ,GKP1,KG,HH,74.92,13.63,22.19,2.14,8.74
20171118200705 ,MAK,KG,EL,86.06,14.92,25.19,1.89,9.5
20171118200705 ,BBK,KG,EL,60.98,10.89,18.29,1.6,12.24
20171118200705 ,PHA2,KS,EL,12.89,2.74,4.26,2.43,5.96
20171118200705 ,HAK,KG,EL,26.15,5.07,8.29,2.35,3.54
20171118200705 ,CHS,KG,HH,28.91,5.8,9.41,1.9,7.44
20171118200705 ,YEYB,KS,HH,62.67,11.49,19.29,2.05,3.42
20171118200705 ,YOCB,KS,HH,42.95,8.05,13.34,1.96,9.26
20171118200705 ,DKJ,KG,EL,32.66,6.26,10.22,2.05,6.37
20171118200705 ,MKL,KG,HH,46.14,8.46,14.21,1.87,9.56
20171118200705 ,ADO2,KS,EL,51.5,9.56,16,1.75,19.68
20171118200705 ,USN2,KS,EL,52.77,9.6,16.09,1.95,11.17
20171118200705 ,DAG2,KS,HH,59.33,10.7,17.86,2.05,6.5
20171118214059 ,EUSB,KS,HH,66.43,11.95,19.98,2.37,3.9
20171118214059 ,GUWB,KS,HH,68.75,12.3,20.56,2.2,4.43
20171118214059 ,ULJ2,KS,HH,68.92,12.34,20.81,2.18,8.16
20171118214059 ,CGD,KG,EL,70.79,12.58,20.82,2.5,5.55
20171118214059 ,MIYA,KS,HG,86.07,15.19,25.42,2.65,3.56
20171118214059 ,CHR,KS,HG,98.22,17.11,28.59,2.95,4.81
20171118214059 ,GKP1,KG,HH,70.46,12.81,20.92,2.46,11.46
20171118214059 ,PHA2,KS,EL,15.43,3.29,5.14,2.39,9.42
20171118214059 ,HAK,KG,EL,25.4,5.05,8.24,2.79,3.25
20171118214059 ,CHS,KG,HH,26.76,5.41,8.66,2.17,10.48
20171118214059 ,DKJ,KG,EL,28.05,5.55,8.92,2.5,6.61
20171118214059 ,YOCB,KS,HH,38.54,7.35,12.04,2.34,10.69
20171118214059 ,HDB,KG,HH,41.47,7.72,12.8,2.39,9.81
20171118214059 ,YEYB,KS,HH,64.32,11.66,19.54,2.16,6.63
20171118214059 ,BBK,KG,EL,58.13,10.49,17.6,2.5,4.54
20171118214059 ,DAG2,KS,HH,54.5,9.99,16.49,2.54,6.87
20171118214059 ,ADO2,KS,EL,51.12,9.48,15.71,2.32,23.86
20171118214059 ,MKL,KG,HH,42.14,7.87,13.02,2.2,10.76
20171118214059 ,USN2,KS,EL,48.3,8.95,14.88,2.25,16
20171119144547 ,MAK,KG,EL,85.69,14.98,25.11,3.7,2.23
20171119144547 ,CGD,KG,EL,74.47,13.28,22.01,3.74,2.56
20171119144547 ,GKP1,KG,HH,73.25,13.28,22.14,3.82,1.95
20171119144547 ,YSB,KG,HH,77.26,13.76,22.93,3.56,1.97
20171119144547 ,CIGB,KS,HH,89.16,15.9,26.44,3.78,1.68
20171119144547 ,MIYA,KS,HG,89.76,15.89,26.56,3.6,2.3
20171119144547 ,UJN,KS,HG,97.39,17.2,29.19,3.61,4.5
20171119144547 ,GUWB,KS,HH,70.1,12.73,21.26,3.91,1.02
20171119144547 ,PHA2,KS,EL,12.9,2.88,4.37,3.71,6.21
20171119144547 ,HAK,KG,EL,26.97,5.26,8.51,3.95,2.15
20171119144547 ,ADOA,KS,HG,78.24,14.15,23.83,3.74,2.22
20171119144547 ,CHS,KG,HH,27.29,5.74,9.17,3.71,2.31
20171119144547 ,DKJ,KG,EL,31.33,6.25,10.13,3.77,2.22
20171119144547 ,EUSB,KS,HH,66.63,12.22,20.38,3.84,1.65
20171119144547 ,HDB,KG,HH,44.49,8.23,13.69,3.53,4.78
20171119144547 ,MKL,KG,HH,45.69,8.53,14.04,3.45,3.39
20171119144547 ,YODB,KS,HH,47.14,8.96,14.78,3.55,2.22
20171119144547 ,ADO2,KS,EL,50.16,9.55,15.84,3.81,3.54
20171119144547 ,YOCB,KS,HH,41.34,7.97,13.21,3.84,1.77
20171119144547 ,ULJ2,KS,HH,65.5,11.96,20.04,3.44,3.79
20171119144547 ,BBK,KG,EL,61.15,11.01,18.38,3.53,2.77
20171119144547 ,YEYB,KS,HH,61.95,11.48,19.22,3.85,1.55
20171119144547 ,DAG2,KS,HH,58.02,10.72,17.7,3.72,2.58
20171119210515 ,GUWB,KS,HH,69.91,12.37,20.92,3.82,1.17
20171119210515 ,ADOA,KS,HG,76.82,13.64,23.05,3.7,1.67
20171119210515 ,DAU,KS,HG,73.22,12.99,21.7,3.85,2.58
20171119210515 ,GKP1,KG,HH,74.06,13.14,21.87,3.81,2.27
20171119210515 ,CGD,KG,EL,76.18,13.27,22.27,3.74,2.26
20171119210515 ,MIYA,KS,HG,91.49,15.86,26.69,4,1.41
20171119210515 ,MAK,KG,EL,87.86,15.03,25.46,3.7,2.51
20171119210515 ,CIGB,KS,HH,89.4,15.64,26.34,3.73,1.66
20171119210515 ,CHYB,KS,HH,98.23,16.99,28.75,3.68,2.27
20171119210515 ,YSB,KG,HH,79.34,13.77,23.16,3.59,2.05
20171119210515 ,EUSB,KS,HH,65.78,11.77,19.84,3.85,1.23
20171119210515 ,PHA2,KS,EL,11.64,2.17,3.38,3.89,2.42
20171119210515 ,CHS,KG,HH,26.82,5.31,8.73,3.73,2.18
20171119210515 ,HAK,KG,EL,28.76,5.3,8.85,3.95,2.22
20171119210515 ,DKJ,KG,EL,32.74,6.16,10.18,3.74,3.16
20171119210515 ,YOCB,KS,HH,42.23,7.83,13.09,3.72,2.66
20171119210515 ,HDB,KG,HH,46.65,8.31,14.01,3.71,3.7
20171119210515 ,YODB,KS,HH,44.98,8.26,13.82,3.71,1.62
20171119210515 ,ADO2,KS,EL,48.75,8.97,15.09,3.68,4.08
20171119210515 ,BBK,KG,EL,63.33,11.07,18.72,3.55,2.99
20171119210515 ,ULJ2,KS,HH,63.31,11.26,19.17,3.66,1.99
20171119210515 ,MKL,KG,HH,47.8,8.56,14.43,3.68,2.47
20171119210515 ,DAG2,KS,HH,59.53,10.65,17.82,3.79,2.83
20171119210515 ,YEYB,KS,HH,59.94,10.83,18.29,3.82,1.38
